hotspot,month,lat,lon,violations
J:BTP067 - Jai Muni Rao Circle,2024-03-01,12.978520908008116,77.54267426872094,53
J:BTP067 - Jai Muni Rao Circle,2024-04-01,12.978494357142855,77.54286352857142,7
J:BTP068 - Veeresh Theatre Junction,2023-11-01,12.977628036842106,77.54542178947368,19
J:BTP068 - Veeresh Theatre Junction,2023-12-01,12.97745415625,77.54573957395833,96
J:BTP068 - Veeresh Theatre Junction,2024-01-01,12.977039178980892,77.54547792738855,157
J:BTP068 - Veeresh Theatre Junction,2024-02-01,12.977401368965518,77.54578033908047,87
J:BTP068 - Veeresh Theatre Junction,2024-03-01,12.97715576126126,77.54566283513515,111
J:BTP068 - Veeresh Theatre Junction,2024-04-01,12.977022338235294,77.54551947647059,34
J:BTP069 - MC Circle,2023-11-01,12.974702995238095,77.54750315714286,105
J:BTP069 - MC Circle,2023-12-01,12.974593381124498,77.54777994377511,249
J:BTP069 - MC Circle,2024-01-01,12.974504507484452,77.54732321096284,263
J:BTP069 - MC Circle,2024-02-01,12.974919487407488,77.54771432176526,92
J:BTP069 - MC Circle,2024-03-01,12.974625243209877,77.54742490709876,324
J:BTP069 - MC Circle,2024-04-01,12.974611785714288,77.54750858333334,42
"J:BTP070 - Cholurpalya Junction, Magadi Road",2023-11-01,12.97349961340782,77.55070794106145,358
"J:BTP070 - Cholurpalya Junction, Magadi Road",2023-12-01,12.973475162030905,77.55092571677704,453
"J:BTP070 - Cholurpalya Junction, Magadi Road",2024-01-01,12.973465747543353,77.55087059118497,692
"J:BTP070 - Cholurpalya Junction, Magadi Road",2024-02-01,12.973520188549617,77.5509392259542,262
"J:BTP070 - Cholurpalya Junction, Magadi Road",2024-03-01,12.973475388991211,77.55065945545434,427
"J:BTP070 - Cholurpalya Junction, Magadi Road",2024-04-01,12.973556801250002,77.55035178375,80
J:BTP071 - Prasanna Junction,2023-11-01,12.974701457738497,77.55231479887335,70
J:BTP071 - Prasanna Junction,2023-12-01,12.974216033731038,77.55181297187977,121
J:BTP071 - Prasanna Junction,2024-01-01,12.97415864201403,77.55188793065493,210
J:BTP071 - Prasanna Junction,2024-02-01,12.97442204390244,77.55188875121952,164
J:BTP071 - Prasanna Junction,2024-03-01,12.974497815151516,77.5523682098485,132
J:BTP071 - Prasanna Junction,2024-04-01,12.974955358559905,77.55276923605,24
J:BTP074 - Leprosy Hospital Junction,2023-11-01,12.975768066233671,77.56118389142857,203
J:BTP074 - Leprosy Hospital Junction,2023-12-01,12.976453024102565,77.56282252820513,195
J:BTP074 - Leprosy Hospital Junction,2024-01-01,12.975702382945714,77.56133662551126,169
J:BTP074 - Leprosy Hospital Junction,2024-02-01,12.975648813103449,77.56179985310345,145
J:BTP074 - Leprosy Hospital Junction,2024-03-01,12.975716151520242,77.5618038254483,274
J:BTP074 - Leprosy Hospital Junction,2024-04-01,12.975629925582773,77.5617744075881,61
J:BTP075 - Police Corner,2023-11-01,12.969315102941176,77.58617895588235,68
J:BTP075 - Police Corner,2023-12-01,12.968611495652175,77.58672669130435,23
J:BTP075 - Police Corner,2024-01-01,12.968881022727272,77.58588078409092,44
J:BTP075 - Police Corner,2024-02-01,12.968242270377347,77.58654764442238,30
J:BTP075 - Police Corner,2024-03-01,12.968496306561155,77.58645534763468,19
J:BTP075 - Police Corner,2024-04-01,12.968010175,77.587107,4
J:BTP076 - Hudson Circle,2023-11-01,12.96780022105263,77.58855014035088,57
J:BTP076 - Hudson Circle,2023-12-01,12.968152081249999,77.58889867916666,96
J:BTP076 - Hudson Circle,2024-01-01,12.967951924242424,77.5885226939394,33
J:BTP076 - Hudson Circle,2024-02-01,12.968003294771242,77.58886863529412,153
J:BTP076 - Hudson Circle,2024-03-01,12.968152696470588,77.58894428117647,85
J:BTP076 - Hudson Circle,2024-04-01,12.967950496774192,77.5886487483871,31
J:BTP078 - NR Square Junction,2023-11-01,12.965577483720931,77.58559770000001,43
J:BTP078 - NR Square Junction,2023-12-01,12.965646143137254,77.58536408039215,51
J:BTP078 - NR Square Junction,2024-01-01,12.965790708510639,77.58551541276596,47
J:BTP078 - NR Square Junction,2024-02-01,12.966080827536231,77.58532334057972,69
J:BTP078 - NR Square Junction,2024-03-01,12.966343641935484,77.58518712258063,31
J:BTP078 - NR Square Junction,2024-04-01,12.965644866666667,77.5858844,3
J:BTP079 - Town Hall Junction,2023-11-01,12.9650686,77.5847368625,32
J:BTP079 - Town Hall Junction,2023-12-01,12.964956238709679,77.58474026129032,31
J:BTP079 - Town Hall Junction,2024-01-01,12.964731796,77.58480514,25
J:BTP079 - Town Hall Junction,2024-02-01,12.96479664,77.584791466,50
J:BTP079 - Town Hall Junction,2024-03-01,12.963929525,77.58490492916667,24
"J:BTP080 - NR Road, SP Road Junction",2023-11-01,12.964399643603604,77.58321346504505,555
"J:BTP080 - NR Road, SP Road Junction",2023-12-01,12.964450387469288,77.58301079864864,814
"J:BTP080 - NR Road, SP Road Junction",2024-01-01,12.964498310055866,77.58309420446928,537
"J:BTP080 - NR Road, SP Road Junction",2024-02-01,12.964495337433155,77.58352863058823,935
"J:BTP080 - NR Road, SP Road Junction",2024-03-01,12.964181197921494,77.58299742827471,653
"J:BTP080 - NR Road, SP Road Junction",2024-04-01,12.964119371122996,77.58272579304813,187
J:BTP082 - KR Market Junction,2023-11-01,12.964425490625,77.57748249580078,1024
J:BTP082 - KR Market Junction,2023-12-01,12.96433652888186,77.57737201414028,2113
J:BTP082 - KR Market Junction,2024-01-01,12.964656539379115,77.57724885708906,2823
J:BTP082 - KR Market Junction,2024-02-01,12.96432653232818,77.57728397832838,2359
J:BTP082 - KR Market Junction,2024-03-01,12.964350391841611,77.57701103692118,2644
J:BTP082 - KR Market Junction,2024-04-01,12.964334453087154,77.57717628395558,575
"J:BTP083 - AS Char Street, Mysore Road",2023-11-01,12.966987419795222,77.57448079624574,293
"J:BTP083 - AS Char Street, Mysore Road",2023-12-01,12.9665088688351,77.57435944523449,661
"J:BTP083 - AS Char Street, Mysore Road",2024-01-01,12.96649580266223,77.57443936555741,601
"J:BTP083 - AS Char Street, Mysore Road",2024-02-01,12.965833924584103,77.57440971238447,541
"J:BTP083 - AS Char Street, Mysore Road",2024-03-01,12.966731605254237,77.57440745881355,590
"J:BTP083 - AS Char Street, Mysore Road",2024-04-01,12.965834449573062,77.57415868565131,92
J:BTP085 - Briyand Circle,2023-11-01,12.9666262625,77.569386696875,32
J:BTP085 - Briyand Circle,2023-12-01,12.965518418421052,77.56967377368422,38
J:BTP085 - Briyand Circle,2024-01-01,12.966756720000001,77.56976379999999,15
J:BTP085 - Briyand Circle,2024-02-01,12.965951742307691,77.57011393461538,26
J:BTP085 - Briyand Circle,2024-03-01,12.965783982926828,77.56890339268293,41
J:BTP085 - Briyand Circle,2024-04-01,12.966603864285714,77.56949146428572,14
"J:BTP089 - Police Quarters, Sultan Road",2023-11-01,12.96039984074074,77.56276839629629,27
"J:BTP089 - Police Quarters, Sultan Road",2023-12-01,12.961071985714286,77.56398785714285,7
"J:BTP089 - Police Quarters, Sultan Road",2024-01-01,12.961420042857142,77.56465028571428,7
"J:BTP089 - Police Quarters, Sultan Road",2024-02-01,12.96151025,77.5649579,4
"J:BTP089 - Police Quarters, Sultan Road",2024-03-01,12.961316575862067,77.56372954827586,29
"J:BTP089 - Police Quarters, Sultan Road",2024-04-01,12.961005307692307,77.56339722307692,13
J:BTP091 - Sirsi Circle,2023-11-01,12.9631091,77.55768255263158,19
J:BTP091 - Sirsi Circle,2023-12-01,12.961422291111111,77.55889273555555,45
J:BTP091 - Sirsi Circle,2024-01-01,12.963478230158731,77.55780846507938,63
J:BTP091 - Sirsi Circle,2024-02-01,12.962800242857144,77.55777047714287,35
J:BTP091 - Sirsi Circle,2024-03-01,12.961431881609194,77.55935280114943,87
J:BTP091 - Sirsi Circle,2024-04-01,12.9611452,77.56039277857143,14
J:BTP092 - Bangalore Builders Junction,2023-11-01,12.96058115,77.55585925,4
J:BTP092 - Bangalore Builders Junction,2023-12-01,12.959430928571427,77.55589302142857,14
J:BTP092 - Bangalore Builders Junction,2024-01-01,12.95978179047619,77.55471355714286,21
J:BTP092 - Bangalore Builders Junction,2024-02-01,12.958437736363635,77.55577425454545,11
J:BTP092 - Bangalore Builders Junction,2024-03-01,12.959162220930233,77.55619335581396,43
J:BTP092 - Bangalore Builders Junction,2024-04-01,12.959500499999999,77.55406119999999,3
"J:BTP093 - Toll Gate, Mysore Road",2023-11-01,12.958657171428571,77.55253381428572,7
"J:BTP093 - Toll Gate, Mysore Road",2023-12-01,12.957761360000001,77.55289038666666,15
"J:BTP093 - Toll Gate, Mysore Road",2024-02-01,12.95924919090909,77.55173047727273,22
"J:BTP093 - Toll Gate, Mysore Road",2024-03-01,12.957997436666666,77.55252966666667,30
"J:BTP093 - Toll Gate, Mysore Road",2024-04-01,12.96046634375,77.551087825,16
"J:BTP094 - Sri Skanda Complex, Mysore Road",2023-11-01,12.95585115,77.5461466,2
"J:BTP094 - Sri Skanda Complex, Mysore Road",2023-12-01,12.95581127857143,77.54612009642857,28
"J:BTP094 - Sri Skanda Complex, Mysore Road",2024-01-01,12.955933169230768,77.54636432307692,26
"J:BTP094 - Sri Skanda Complex, Mysore Road",2024-02-01,12.955639446428572,77.54605198928571,28
"J:BTP094 - Sri Skanda Complex, Mysore Road",2024-03-01,12.95588847037037,77.54619625555554,27
"J:BTP094 - Sri Skanda Complex, Mysore Road",2024-04-01,12.9557827,77.5460701,1
"J:BTP095 - Satellite Bus Stand, Mysore Road",2023-11-01,12.953843430985915,77.54340633896715,213
"J:BTP095 - Satellite Bus Stand, Mysore Road",2023-12-01,12.953835769606728,77.54331799621556,156
"J:BTP095 - Satellite Bus Stand, Mysore Road",2024-01-01,12.953841602234636,77.54346920558659,179
"J:BTP095 - Satellite Bus Stand, Mysore Road",2024-02-01,12.953782792465752,77.54343598972602,146
"J:BTP095 - Satellite Bus Stand, Mysore Road",2024-03-01,12.953811218165477,77.54333831665949,72
"J:BTP095 - Satellite Bus Stand, Mysore Road",2024-04-01,12.953688466666668,77.54303633333333,9
J:BTP096 - Gali Anjaneya Temple,2023-11-01,12.952574017434442,77.54121721441658,113
J:BTP096 - Gali Anjaneya Temple,2023-12-01,12.952751437247805,77.54136344047414,292
J:BTP096 - Gali Anjaneya Temple,2024-01-01,12.952506678518079,77.54099177899498,199
J:BTP096 - Gali Anjaneya Temple,2024-02-01,12.9524046154321,77.54108900493827,162
J:BTP096 - Gali Anjaneya Temple,2024-03-01,12.95258452364929,77.54127559281991,193
J:BTP096 - Gali Anjaneya Temple,2024-04-01,12.953129592307693,77.54203071538463,13
J:BTP098 - Nayandahalli Junction,2023-11-01,12.945967277777777,77.52972944444444,9
J:BTP098 - Nayandahalli Junction,2023-12-01,12.944140894285715,77.52805259714286,35
J:BTP098 - Nayandahalli Junction,2024-01-01,12.945314891428572,77.52773981285713,70
J:BTP098 - Nayandahalli Junction,2024-02-01,12.944733186111112,77.52720180555555,36
J:BTP098 - Nayandahalli Junction,2024-03-01,12.944572426923077,77.52742251538461,52
J:BTP098 - Nayandahalli Junction,2024-04-01,12.9437037,77.52665015,4
"J:BTP099 - Cash Pharmacy, Residency Road",2023-11-01,12.96933677254902,77.59991737352942,102
"J:BTP099 - Cash Pharmacy, Residency Road",2023-12-01,12.969195025641024,77.60043456752136,117
"J:BTP099 - Cash Pharmacy, Residency Road",2024-01-01,12.968504020481927,77.60100286987952,83
"J:BTP099 - Cash Pharmacy, Residency Road",2024-02-01,12.969614713333334,77.59968905333334,30
"J:BTP099 - Cash Pharmacy, Residency Road",2024-03-01,12.969814271428572,77.60002565714285,7
"J:BTP099 - Cash Pharmacy, Residency Road",2024-04-01,12.96920664,77.59890186999999,10
J:BTP100 - Richmond Circle,2023-11-01,12.96275068852459,77.5983524147541,61
J:BTP100 - Richmond Circle,2023-12-01,12.962549294267516,77.59832382866242,157
J:BTP100 - Richmond Circle,2024-01-01,12.963060018604653,77.59809297209303,43
J:BTP100 - Richmond Circle,2024-02-01,12.96356924,77.59812341,30
J:BTP100 - Richmond Circle,2024-03-01,12.963296133333332,77.5982449,12
J:BTP100 - Richmond Circle,2024-04-01,12.9650516,77.5971528,1
"J:BTP101 - Blood Bank Circle, KH Road",2023-11-01,12.962000163043479,77.59608803188407,138
"J:BTP101 - Blood Bank Circle, KH Road",2023-12-01,12.961988604580151,77.59624140305344,131
"J:BTP101 - Blood Bank Circle, KH Road",2024-01-01,12.961892406363635,77.59636765181818,110
"J:BTP101 - Blood Bank Circle, KH Road",2024-02-01,12.961921173913044,77.5963963173913,23
"J:BTP101 - Blood Bank Circle, KH Road",2024-03-01,12.961514114285714,77.59351711428572,7
"J:BTP101 - Blood Bank Circle, KH Road",2024-04-01,12.9590102,77.5932947,1
"J:BTP102 - BMTC Junction, KH Road",2023-11-01,12.954839611428572,77.59310136428572,70
"J:BTP102 - BMTC Junction, KH Road",2023-12-01,12.955647429629629,77.59255081111111,27
"J:BTP102 - BMTC Junction, KH Road",2024-01-01,12.955637422222221,77.59275302962962,27
"J:BTP102 - BMTC Junction, KH Road",2024-02-01,12.955591091304347,77.59299013043479,23
"J:BTP102 - BMTC Junction, KH Road",2024-03-01,12.956799311764705,77.59264852352942,17
"J:BTP102 - BMTC Junction, KH Road",2024-04-01,12.956155563636365,77.59307357272728,11
J:BTP103 - Shanti Nagar TTMC,2023-11-01,12.95385711111111,77.59155484814814,27
J:BTP103 - Shanti Nagar TTMC,2023-12-01,12.954161579310345,77.59079229655173,29
J:BTP103 - Shanti Nagar TTMC,2024-01-01,12.954069006896551,77.5908652275862,29
J:BTP103 - Shanti Nagar TTMC,2024-02-01,12.953856793749999,77.591707834375,32
J:BTP103 - Shanti Nagar TTMC,2024-03-01,12.953373805555556,77.59348316111112,18
J:BTP103 - Shanti Nagar TTMC,2024-04-01,12.953433833333333,77.5929201,9
J:BTP104 - Medical College Circle,2023-11-01,12.959609936190477,77.5767567552381,105
J:BTP104 - Medical College Circle,2023-12-01,12.959491317846153,77.57659016830769,325
J:BTP104 - Medical College Circle,2024-01-01,12.959538951630433,77.57661209266304,368
J:BTP104 - Medical College Circle,2024-02-01,12.95942894831081,77.57635966790541,296
J:BTP104 - Medical College Circle,2024-03-01,12.959701356537103,77.5767174869258,283
J:BTP104 - Medical College Circle,2024-04-01,12.95977187557252,77.57691024198473,131
J:BTP105 - Shivasankara Circle,2023-11-01,12.95623914,77.57397218,5
J:BTP105 - Shivasankara Circle,2023-12-01,12.95674353414634,77.57496844878048,41
J:BTP105 - Shivasankara Circle,2024-01-01,12.956171933333332,77.574447,6
J:BTP105 - Shivasankara Circle,2024-02-01,12.956745998,77.573872782,50
J:BTP105 - Shivasankara Circle,2024-03-01,12.957165116666667,77.57394054523809,84
J:BTP106 - VV Puram College,2023-11-01,12.952872900000001,77.5750094909091,11
J:BTP106 - VV Puram College,2023-12-01,12.95375674,77.57366544,5
J:BTP106 - VV Puram College,2024-01-01,12.952695725,77.5759113,4
J:BTP106 - VV Puram College,2024-02-01,12.9529264,77.5737427,62
J:BTP106 - VV Puram College,2024-03-01,12.952754023228252,77.57504423961606,76
J:BTP106 - VV Puram College,2024-04-01,12.9520372,77.5721953,1
J:BTP107 - National College Junction,2023-11-01,12.9482983,77.5741681,1
J:BTP107 - National College Junction,2023-12-01,12.949271419999999,77.574825,5
J:BTP107 - National College Junction,2024-01-01,12.9498517,77.574425,1
J:BTP107 - National College Junction,2024-02-01,12.949163342222223,77.57279036888889,45
J:BTP107 - National College Junction,2024-03-01,12.948595652941176,77.5725772,17
J:BTP107 - National College Junction,2024-04-01,12.947683775,77.57330437499999,4
J:BTP108 - Tagore Park Junction,2023-11-01,12.944089302313223,77.57137342836852,248
J:BTP108 - Tagore Park Junction,2023-12-01,12.944064467680608,77.57133258973383,263
J:BTP108 - Tagore Park Junction,2024-01-01,12.943740308177395,77.57154022670352,495
J:BTP108 - Tagore Park Junction,2024-02-01,12.943889549528793,77.57140444019264,346
J:BTP108 - Tagore Park Junction,2024-03-01,12.943746727435151,77.57128956822979,250
J:BTP108 - Tagore Park Junction,2024-04-01,12.944065614869011,77.57158644688387,199
J:BTP109 - Dewan Madhava Rao Junction,2023-11-01,12.941259616666665,77.57158788333334,6
J:BTP109 - Dewan Madhava Rao Junction,2023-12-01,12.9398572,77.57301323333333,6
J:BTP109 - Dewan Madhava Rao Junction,2024-01-01,12.940759995,77.57255078166666,120
J:BTP109 - Dewan Madhava Rao Junction,2024-02-01,12.94079110982143,77.57251385982143,112
J:BTP109 - Dewan Madhava Rao Junction,2024-03-01,12.941167897297298,77.57161102432433,37
J:BTP109 - Dewan Madhava Rao Junction,2024-04-01,12.941334221428573,77.5727669857143,28
"J:BTP113 - 27th Cross, Pai Vista, KR Road",2023-11-01,12.91750563076923,77.57303198461538,39
"J:BTP113 - 27th Cross, Pai Vista, KR Road",2023-12-01,12.91765761891892,77.5731858945946,37
"J:BTP113 - 27th Cross, Pai Vista, KR Road",2024-01-01,12.91790028888889,77.5733277111111,9
"J:BTP113 - 27th Cross, Pai Vista, KR Road",2024-02-01,12.9170568125,77.57319824999999,16
"J:BTP113 - 27th Cross, Pai Vista, KR Road",2024-03-01,12.917499136842105,77.57292193157895,19
"J:BTP113 - 27th Cross, Pai Vista, KR Road",2024-04-01,12.9177155875,77.573184575,8
"J:BTP114 - KR Road Junction, Near JSS",2023-11-01,12.923527864705882,77.57477789411764,17
"J:BTP114 - KR Road Junction, Near JSS",2023-12-01,12.923906633333333,77.5743443,3
"J:BTP114 - KR Road Junction, Near JSS",2024-01-01,12.924679579642692,77.57500231305198,36
"J:BTP114 - KR Road Junction, Near JSS",2024-02-01,12.923732242857142,77.5752697,7
"J:BTP114 - KR Road Junction, Near JSS",2024-04-01,12.9240836,77.5734931,1
"J:BTP115 - Sahasra Hospital, Jayanagar",2023-11-01,12.917389747376655,77.57390408337928,90
"J:BTP115 - Sahasra Hospital, Jayanagar",2023-12-01,12.917334670834808,77.57386428317777,128
"J:BTP115 - Sahasra Hospital, Jayanagar",2024-01-01,12.917174162790698,77.57369375581396,43
"J:BTP115 - Sahasra Hospital, Jayanagar",2024-02-01,12.917065783567885,77.57358128387098,31
"J:BTP115 - Sahasra Hospital, Jayanagar",2024-03-01,12.917181881666666,77.57371655833335,60
"J:BTP115 - Sahasra Hospital, Jayanagar",2024-04-01,12.917446870000001,77.57413096,10
"J:BTP117 - 9th Cross, Kanakapura Road",2023-11-01,12.911985033333332,77.57323222619047,42
"J:BTP117 - 9th Cross, Kanakapura Road",2023-12-01,12.91176224920635,77.57373833174604,63
"J:BTP117 - 9th Cross, Kanakapura Road",2024-01-01,12.913750818518519,77.57329469259258,27
"J:BTP117 - 9th Cross, Kanakapura Road",2024-02-01,12.912856336956521,77.57315943260869,46
"J:BTP117 - 9th Cross, Kanakapura Road",2024-03-01,12.911588436666667,77.57328246166666,120
"J:BTP117 - 9th Cross, Kanakapura Road",2024-04-01,12.914656366666668,77.57318354444445,9
J:BTP118 - Basappa Circle,2023-11-01,12.958731137209302,77.57767538837209,86
J:BTP118 - Basappa Circle,2023-12-01,12.958122929078014,77.57758110851064,141
J:BTP118 - Basappa Circle,2024-01-01,12.958136321341463,77.5775451804878,164
J:BTP118 - Basappa Circle,2024-02-01,12.957548646400001,77.5775411488,125
J:BTP118 - Basappa Circle,2024-03-01,12.958588105208333,77.57753953645833,96
J:BTP118 - Basappa Circle,2024-04-01,12.958146826829267,77.57751626829268,41
J:BTP119 - Minerva Circle,2023-11-01,12.955023567346938,77.58089275306122,49
J:BTP119 - Minerva Circle,2023-12-01,12.955364263265308,77.58012804489796,49
J:BTP119 - Minerva Circle,2024-01-01,12.955045725806452,77.58086622258064,31
J:BTP119 - Minerva Circle,2024-02-01,12.955086758974359,77.57993704358975,39
J:BTP119 - Minerva Circle,2024-03-01,12.955250160714286,77.58010765357143,28
J:BTP119 - Minerva Circle,2024-04-01,12.955550033333333,77.58049026666667,3
J:BTP120 - Lalbagh Main Gate Junction,2023-11-01,12.953924481609194,77.58389075402299,87
J:BTP120 - Lalbagh Main Gate Junction,2023-12-01,12.953789214285715,77.58428101857142,70
J:BTP120 - Lalbagh Main Gate Junction,2024-01-01,12.954493051851852,77.58470657777778,27
J:BTP120 - Lalbagh Main Gate Junction,2024-02-01,12.95452647096774,77.58520293225807,31
J:BTP120 - Lalbagh Main Gate Junction,2024-03-01,12.954416714999999,77.5850511,20
J:BTP120 - Lalbagh Main Gate Junction,2024-04-01,12.95443961111111,77.58546233333333,9
J:BTP121 - KH Circle,2023-11-01,12.952044005128206,77.59036051282052,39
J:BTP121 - KH Circle,2023-12-01,12.952188215000001,77.590186915,20
J:BTP121 - KH Circle,2024-01-01,12.95150652,77.59048719,30
J:BTP121 - KH Circle,2024-02-01,12.9515914625,77.5907530375,8
J:BTP121 - KH Circle,2024-03-01,12.95161652857143,77.5903478,7
J:BTP121 - KH Circle,2024-04-01,12.9518733,77.58974096666667,3
J:BTP122 - Siddapura Junction,2023-11-01,12.948321472222222,77.59295803333333,18
J:BTP122 - Siddapura Junction,2023-12-01,12.947627333333333,77.59188985111112,45
J:BTP122 - Siddapura Junction,2024-01-01,12.948236935714286,77.59198475714285,28
J:BTP122 - Siddapura Junction,2024-02-01,12.948848190000001,77.59323558,20
J:BTP122 - Siddapura Junction,2024-03-01,12.949617565217391,77.59427037826087,23
J:BTP122 - Siddapura Junction,2024-04-01,12.948718675,77.59428660833333,12
"J:BTP123 - 10th Cross, Wilson Garden",2023-11-01,12.945531348275862,77.59575082931033,58
"J:BTP123 - 10th Cross, Wilson Garden",2023-12-01,12.946057630136986,77.5960918739726,73
"J:BTP123 - 10th Cross, Wilson Garden",2024-01-01,12.945758399999999,77.59558093846154,26
"J:BTP123 - 10th Cross, Wilson Garden",2024-02-01,12.945372591836735,77.59564591224489,147
"J:BTP123 - 10th Cross, Wilson Garden",2024-03-01,12.946547329461794,77.5965580456213,169
"J:BTP123 - 10th Cross, Wilson Garden",2024-04-01,12.946488530645162,77.59624871612904,62
J:BTP126 - Dairy Circle,2023-11-01,12.936572321538462,77.60372656153845,65
J:BTP126 - Dairy Circle,2023-12-01,12.93662006699029,77.6027293223301,103
J:BTP126 - Dairy Circle,2024-01-01,12.936769707142856,77.60259887000001,70
J:BTP126 - Dairy Circle,2024-02-01,12.936584413513513,77.60152403513514,37
J:BTP126 - Dairy Circle,2024-03-01,12.937264106666667,77.60092854999999,30
J:BTP126 - Dairy Circle,2024-04-01,12.937171803448276,77.6007539862069,29
"J:BTP127 - Sagar Hospital, Jayanagar",2023-11-01,12.92842386,77.59893156000001,5
"J:BTP127 - Sagar Hospital, Jayanagar",2023-12-01,12.92774206,77.59791067,10
"J:BTP127 - Sagar Hospital, Jayanagar",2024-01-01,12.928026946666668,77.59790558666667,15
"J:BTP127 - Sagar Hospital, Jayanagar",2024-02-01,12.92708419090909,77.59706976666666,33
"J:BTP127 - Sagar Hospital, Jayanagar",2024-03-01,12.9285106,77.59969835454545,11
"J:BTP127 - Sagar Hospital, Jayanagar",2024-04-01,12.930251533333333,77.60139345555555,9
J:BTP130 - GD Mara Junction,2023-11-01,12.908579135714286,77.60154577142858,14
J:BTP130 - GD Mara Junction,2023-12-01,12.907829,77.60077468461539,39
J:BTP130 - GD Mara Junction,2024-01-01,12.908153330555557,77.60079157222222,36
J:BTP130 - GD Mara Junction,2024-02-01,12.907841984177216,77.60060051962024,158
J:BTP130 - GD Mara Junction,2024-03-01,12.908189314920634,77.6008828879365,315
J:BTP130 - GD Mara Junction,2024-04-01,12.908035734782608,77.6008998115942,69
J:BTP132 - Anepalya Junction,2023-11-01,12.950604918181819,77.60564382727273,11
J:BTP132 - Anepalya Junction,2024-01-01,12.951415832432433,77.60725588108109,74
J:BTP132 - Anepalya Junction,2024-02-01,12.951282290909091,77.60582714090908,22
J:BTP132 - Anepalya Junction,2024-03-01,12.951116374418604,77.60711798372093,43
J:BTP132 - Anepalya Junction,2024-04-01,12.9512571875,77.60720963749999,8
J:BTP133 - Adugodi Junction,2023-11-01,12.941369933333334,77.60933288333332,6
J:BTP133 - Adugodi Junction,2023-12-01,12.9435926,77.60817413333334,3
J:BTP133 - Adugodi Junction,2024-01-01,12.9421617,77.60836135,2
J:BTP133 - Adugodi Junction,2024-02-01,12.941146230769231,77.60879551,13
J:BTP133 - Adugodi Junction,2024-03-01,12.942116984615385,77.60843192820512,39
J:BTP133 - Adugodi Junction,2024-04-01,12.941452680000001,77.60878617,10
J:BTP135 - UCO Bank Junction,2023-11-01,12.93563247480315,77.61534790472442,127
J:BTP135 - UCO Bank Junction,2023-12-01,12.935870400892856,77.61530528214287,224
J:BTP135 - UCO Bank Junction,2024-01-01,12.935607083653847,77.61477025576923,208
J:BTP135 - UCO Bank Junction,2024-02-01,12.93560951893491,77.6150607810651,169
J:BTP135 - UCO Bank Junction,2024-03-01,12.935475319263455,77.61472833484419,353
J:BTP135 - UCO Bank Junction,2024-04-01,12.935613638709677,77.61488112903226,31
J:BTP136 - Hosur-Tavarkere Road Junction,2023-11-01,12.93389070131579,77.6090932381579,76
J:BTP136 - Hosur-Tavarkere Road Junction,2023-12-01,12.934997297402598,77.60748761168831,77
J:BTP136 - Hosur-Tavarkere Road Junction,2024-01-01,12.93372039883721,77.60806588372094,86
J:BTP136 - Hosur-Tavarkere Road Junction,2024-02-01,12.934826094339623,77.60899431698114,53
J:BTP136 - Hosur-Tavarkere Road Junction,2024-03-01,12.934744458490567,77.60916907924529,53
J:BTP136 - Hosur-Tavarkere Road Junction,2024-04-01,12.933337793333333,77.60779000666666,15
J:BTP137 - Madiwala Traffic PS Junction,2023-11-01,12.920386863157894,77.62093738421054,19
J:BTP137 - Madiwala Traffic PS Junction,2023-12-01,12.924599616666667,77.61940587333333,90
J:BTP137 - Madiwala Traffic PS Junction,2024-01-01,12.924021502903024,77.61908161791744,183
J:BTP137 - Madiwala Traffic PS Junction,2024-02-01,12.923297679260381,77.61953364824475,144
J:BTP137 - Madiwala Traffic PS Junction,2024-03-01,12.922119417882316,77.62109982362671,133
J:BTP137 - Madiwala Traffic PS Junction,2024-04-01,12.92253365560331,77.6217651939496,27
J:BTP138 - Sarjapur Road Check Post,2023-11-01,12.9289117,77.61782633333333,3
J:BTP138 - Sarjapur Road Check Post,2023-12-01,12.927563366666668,77.61666221666667,6
J:BTP138 - Sarjapur Road Check Post,2024-01-01,12.926745771428571,77.61673645238095,21
J:BTP138 - Sarjapur Road Check Post,2024-02-01,12.926850493710939,77.6166745350365,20
J:BTP138 - Sarjapur Road Check Post,2024-03-01,12.927263421052633,77.61682650526316,19
J:BTP138 - Sarjapur Road Check Post,2024-04-01,12.9273224,77.61810558333333,6
J:BTP140 - Madiwala Check Post,2023-11-01,12.931285895238096,77.61146865555556,63
J:BTP140 - Madiwala Check Post,2023-12-01,12.9325127453125,77.6137208609375,64
J:BTP140 - Madiwala Check Post,2024-01-01,12.931837468918918,77.61276005810811,74
J:BTP140 - Madiwala Check Post,2024-02-01,12.9327030925,77.61382562625,80
J:BTP140 - Madiwala Check Post,2024-03-01,12.932889874698796,77.61413138674699,83
J:BTP140 - Madiwala Check Post,2024-04-01,12.9336384,77.6159122,4
"J:BTP145 - Sri Hatti Maramma Circle, Domluru",2023-11-01,12.9612366125,77.63635347916666,24
"J:BTP145 - Sri Hatti Maramma Circle, Domluru",2023-12-01,12.961160794642856,77.63627756607143,56
"J:BTP145 - Sri Hatti Maramma Circle, Domluru",2024-01-01,12.961233339285714,77.63627197857143,28
"J:BTP145 - Sri Hatti Maramma Circle, Domluru",2024-02-01,12.96133824,77.63580929,20
"J:BTP145 - Sri Hatti Maramma Circle, Domluru",2024-03-01,12.961466202380953,77.63602032380952,42
